run,turn,card_id,choice,resources,security,moral,progress
3,76,9,1,91,165,-105,114
3,77,26,1,101,165,-110,114
3,78,23,0,96,155,-110,119
3,79,3,0,111,155,-115,119
3,80,3,1,104,155,-115,124
3,81,24,1,109,155,-115,124
3,82,16,1,109,155,-125,124
3,83,19,0,89,155,-115,134
3,84,16,0,79,160,-115,134
3,85,6,1,71,160,-115,139
3,86,46,1,76,160,-115,134
3,87,15,0,96,155,-115,134
3,88,24,0,91,155,-110,134
3,89,1,0,101,155,-125,134
3,90,3,1,94,155,-125,139
3,91,10,1,114,155,-135,139
3,92,5,0,109,155,-130,139
3,93,27,0,119,140,-130,139
3,94,9,0,114,140,-130,144
3,95,10,0,109,145,-130,144
3,96,5,1,114,145,-140,144
3,97,15,0,134,140,-140,144
3,98,9,0,129,140,-140,149
3,99,15,1,129,145,-140,149
4,0,40,0,50,60,40,50
4,1,23,1,60,60,35,50
4,2,5,1,65,60,25,50
4,3,5,1,70,60,15,50
4,4,27,1,70,65,10,50
4,5,12,1,75,65,10,50
4,6,48,1,75,70,10,40
4,7,1,1,67,70,15,40
4,8,10,0,62,75,15,40
4,9,29,1,62,90,-5,40
4,10,25,1,62,95,-15,40
4,11,23,1,72,95,-20,40
4,12,3,1,65,95,-20,45
4,13,6,1,57,95,-20,50
4,14,26,0,52,95,-20,55
4,15,27,1,52,100,-25,55
4,16,10,1,72,100,-35,55
4,17,18,0,47,100,-35,65
4,18,41,0,37,110,-35,65
4,19,26,1,47,110,-40,65
4,20,13,1,52,115,-40,65
4,21,9,0,47,115,-40,70
4,22,22,1,47,120,-50,70
4,23,10,0,42,125,-50,70
4,24,9,0,37,125,-50,75
4,25,26,1,47,125,-55,75
4,26,5,0,42,125,-50,75
4,27,44,1,47,125,-50,75
4,28,12,1,52,125,-50,75
4,29,4,1,62,125,-50,70
4,30,40,1,62,115,-40,70
4,31,2,1,67,115,-50,70
4,32,1,0,77,115,-65,70
4,33,48,1,77,120,-65,60
4,34,17,0,57,130,-65,60
4,35,22,0,52,130,-60,60
4,36,23,0,47,120,-60,65
4,37,2,1,52,120,-70,65
4,38,16,0,42,125,-70,65
4,39,12,0,37,135,-70,65
4,40,12,0,32,145,-70,65
4,41,9,1,37,145,-70,65
4,42,15,1,37,150,-70,65
4,43,15,0,57,145,-70,65
4,44,41,1,62,135,-70,65
4,45,25,0,62,130,-60,65
4,46,20,0,57,130,-45,65
4,47,23,1,67,130,-50,65
4,48,16,1,67,130,-60,65
4,49,17,0,47,140,-60,65
4,50,4,1,57,140,-60,60
4,51,27,0,67,125,-60,60
4,52,23,0,62,115,-60,65
4,53,29,0,52,115,-55,65
4,54,24,0,47,115,-50,65
4,55,4,0,32,120,-50,65
4,56,27,1,32,125,-55,65
4,57,11,1,37,125,-55,65
4,58,23,1,47,125,-60,65
4,59,12,0,42,135,-60,65
4,60,16,0,32,140,-60,65
4,61,22,0,27,140,-55,65
4,62,12,1,32,140,-55,65
4,63,23,0,27,130,-55,70
4,64,12,0,22,140,-55,70
4,65,41,1,27,130,-55,70
4,66,24,0,22,130,-50,70
4,67,10,0,17,135,-50,70
4,68,9,1,22,135,-50,70
4,69,8,1,12,135,-50,75
4,70,3,1,5,135,-50,80
4,71,10,1,25,135,-60,80
4,72,14,0,25,135,-60,85
4,73,13,0,25,135,-60,90
4,74,22,1,25,140,-70,90
4,75,16,0,15,145,-70,90
4,76,44,1,20,145,-70,90
4,77,19,1,35,145,-70,90
4,78,12,1,40,145,-70,90
4,79,12,0,35,155,-70,90
4,80,41,1,40,145,-70,90
4,81,38,1,45,145,-70,90
4,82,11,0,40,145,-70,92
4,83,12,1,45,145,-70,92
4,84,8,0,45,150,-80,92
4,85,15,0,65,145,-80,92
4,86,3,0,80,145,-85,92
4,87,45,0,80,145,-85,97
4,88,11,1,85,145,-85,97
4,89,20,1,85,150,-100,97
4,90,5,1,90,150,-110,97
4,91,37,1,100,150,-110,97
4,92,1,1,92,150,-105,97
4,93,4,1,102,150,-105,92
4,94,7,1,107,150,-105,87
4,95,22,1,107,155,-115,87
4,96,17,0,87,165,-115,87
4,97,23,0,82,155,-115,92
4,98,13,0,82,155,-115,97
4,99,38,0,77,160,-115,97
5,0,37,0,38,60,50,50
5,1,39,1,43,60,50,45
5,2,25,0,43,55,60,45
5,3,42,1,43,60,60,45
5,4,2,1,48,60,50,45
5,5,9,1,53,60,50,45
