run,turn,card_id,choice,resources,security,moral,progress
2,56,30,0,128,125,-80,67
2,57,38,1,133,125,-80,67
2,58,6,1,125,125,-80,72
2,59,16,1,125,125,-90,72
2,60,9,1,130,125,-90,72
2,61,7,0,115,130,-90,72
2,62,47,0,140,130,-90,72
2,63,41,1,145,120,-90,72
2,64,1,1,137,120,-85,72
2,65,27,1,137,125,-90,72
2,66,13,0,137,125,-90,77
2,67,10,0,132,130,-90,77
2,68,21,1,132,135,-105,77
2,69,2,0,122,135,-100,77
2,70,22,0,117,135,-95,77
2,71,42,0,109,135,-95,87
2,72,29,1,109,150,-115,87
2,73,16,0,99,155,-115,87
2,74,37,0,87,165,-115,87
2,75,9,0,82,165,-115,92
2,76,24,0,77,165,-110,92
2,77,4,0,62,170,-110,92
2,78,26,0,57,170,-110,97
2,79,15,0,77,165,-110,97
2,80,23,1,87,165,-115,97
2,81,12,0,82,175,-115,97
2,82,41,1,87,165,-115,97
2,83,5,0,82,165,-110,97
2,84,14,1,82,170,-110,97
2,85,1,1,74,170,-105,97
2,86,36,1,74,175,-105,92
2,87,47,0,99,175,-105,92
2,88,39,1,104,175,-105,87
2,89,17,1,89,175,-95,87
2,90,3,1,82,175,-95,92
2,91,16,0,72,180,-95,92
2,92,11,1,77,180,-95,92
2,93,4,1,87,180,-95,87
2,94,20,0,82,180,-80,87
2,95,42,0,74,180,-80,97
2,96,10,1,94,180,-90,97
2,97,14,1,94,185,-90,97
2,98,26,0,89,185,-90,102
2,99,43,1,89,185,-85,87
3,0,7,0,35,55,50,50
3,1,40,1,35,45,60,50
3,2,16,1,35,45,50,50
3,3,2,0,25,45,55,50
3,4,6,0,35,45,50,50
3,5,25,0,35,40,60,50
3,6,1,0,45,40,45,50
3,7,11,0,40,40,45,52
3,8,41,0,30,50,45,52
3,9,31,1,30,50,55,52
3,10,36,0,30,45,55,54
3,11,13,1,35,50,55,54
3,12,7,1,40,50,55,49
3,13,45,0,40,50,55,54
3,14,29,1,40,65,35,54
3,15,5,0,35,65,40,54
3,16,27,0,45,50,40,54
3,17,48,0,35,50,40,59
3,18,11,1,40,50,40,59
3,19,2,0,30,50,45,59
3,20,23,1,40,50,40,59
3,21,28,0,30,50,50,59
3,22,39,1,35,50,50,54
3,23,6,1,27,50,50,59
3,24,14,1,27,55,50,59
3,25,16,0,17,60,50,59
3,26,22,0,12,60,55,59
3,27,10,0,7,65,55,59
3,28,1,0,17,65,40,59
3,29,25,1,17,70,30,59
3,30,24,1,22,70,30,59
3,31,13,1,27,75,30,59
3,32,3,1,20,75,30,64
3,33,26,1,30,75,25,64
3,34,11,0,25,75,25,66
3,35,15,1,25,80,25,66
3,36,41,1,30,70,25,66
3,37,12,0,25,80,25,66
3,38,23,1,35,80,20,66
3,39,20,1,35,85,5,66
3,40,37,0,23,95,5,66
3,41,27,1,23,100,0,66
3,42,10,0,18,105,0,66
3,43,46,0,11,105,0,71
