run,turn,card_id,choice,wealth,morale,stability,progress
23,96,25,1,-90,350,-100,355
23,97,16,0,-105,360,-100,355
23,98,20,1,-105,370,-115,355
23,99,9,0,-115,370,-115,360
24,0,13,0,50,50,50,70
24,1,48,0,50,50,50,100
24,2,11,0,45,50,50,100
24,3,10,1,60,50,40,100
24,4,12,0,55,60,40,100
24,5,42,1,55,65,40,100
24,6,25,0,55,60,40,100
24,7,17,1,25,60,55,100
24,8,48,1,25,60,55,100
24,9,40,1,25,50,65,100
24,10,14,1,25,60,65,100
24,11,11,0,20,60,65,100
24,12,39,0,10,75,65,100
24,13,25,1,10,85,65,100
24,14,10,1,25,85,55,100
24,15,37,1,35,85,55,100
24,16,13,0,35,85,55,120
24,17,48,1,35,85,55,120
24,18,21,1,40,85,45,120
24,19,23,0,30,85,45,130
24,20,2,1,35,85,35,130
24,21,49,0,35,80,35,145
24,22,12,0,30,90,35,145
24,23,22,1,30,95,25,145
24,24,27,1,30,110,20,145
24,25,23,1,30,115,15,145
24,26,10,1,45,115,5,145
24,27,9,0,35,115,5,150
24,28,42,1,35,120,5,150
24,29,12,0,30,130,5,150
24,30,45,1,30,140,5,150
24,31,39,1,35,140,5,150
24,32,30,0,35,140,-5,175
24,33,46,0,25,140,-5,190
24,34,50,0,25,140,-5,205
24,35,45,0,25,140,-5,220
24,36,2,1,30,140,-15,220
24,37,27,0,40,130,-15,220
24,38,4,0,25,145,-15,220
24,39,42,1,25,150,-15,220
24,40,44,1,30,150,-15,220
24,41,39,1,35,150,-15,220
24,42,23,1,35,155,-20,220
24,43,11,1,40,155,-20,220
24,44,31,1,40,155,-10,220
24,45,3,0,55,155,-15,220
24,46,38,0,45,165,-15,220
24,47,1,0,55,165,-25,220
24,48,51,1,55,175,-25,220
24,49,36,0,55,170,-25,235
24,50,3,0,70,170,-30,235
24,51,42,1,70,175,-30,235
24,52,43,1,70,175,-25,230
24,53,5,0,60,175,-20,230
24,54,28,1,70,175,-20,230
24,55,47,0,70,175,-20,245
24,56,13,1,75,180,-20,245
24,57,1,1,65,180,-20,250
24,58,20,1,65,190,-35,250
24,59,42,0,50,190,-35,265
24,60,43,1,50,190,-30,260
24,61,5,0,40,190,-25,260
24,62,6,0,50,190,-30,260
24,63,7,1,55,190,-30,260
24,64,20,1,55,200,-45,260
24,65,27,1,55,215,-50,260
24,66,10,1,70,215,-60,260
24,67,2,0,60,215,-40,260
24,68,19,1,60,215,-40,260
24,69,41,0,50,230,-40,260
24,70,4,1,60,230,-40,260
24,71,43,1,60,230,-35,255
24,72,12,1,65,230,-35,255
24,73,46,1,70,230,-35,255
24,74,21,0,60,230,-15,255
24,75,19,0,60,230,-15,255
24,76,27,1,60,245,-20,255
24,77,48,1,60,245,-20,255
24,78,22,0,50,245,-10,255
24,79,44,0,50,245,0,265
24,80,42,0,35,245,0,280
24,81,20,0,25,245,15,280
24,82,3,0,40,245,10,280
24,83,38,1,45,245,10,280
24,84,6,1,35,245,10,290
24,85,47,1,35,245,10,290
24,86,25,0,35,240,10,290
24,87,57,0,35,240,10,315
24,88,13,0,35,240,10,335
24,89,10,1,50,240,0,335
24,90,58,0,50,230,0,335
24,91,59,1,50,245,0,335
24,92,41,0,40,260,0,335
24,93,21,1,45,260,-10,335
24,94,39,0,35,275,-10,335
24,95,28,0,15,275,-10,350
24,96,16,0,0,285,-10,350
24,97,20,1,0,295,-25,350
24,98,45,1,0,305,-25,350
24,99,25,1,0,315,-25,350
25,0,40,1,50,40,60,50
25,1,18,0,20,40,60,80
25,2,14,0,20,40,60,90
25,3,57,1,20,50,60,90
25,4,38,0,10,60,60,90
25,5,7,0,-5,70,60,90
25,6,18,1,5,70,60,90
25,7,22,1,5,75,50,90
25,8,1,0,15,75,40,90
25,9,26,0,5,75,40,100
25,10,31,0,5,85,30,100
25,11,4,0,-10,100,30,100
25,12,45,0,-10,100,30,115
25,13,28,0,-30,100,30,130
25,14,32,0,-30,120,15,130
25,15,20,1,-30,130,0,130
25,16,38,0,-40,140,0,130
25,17,29,0,-60,140,5,130
25,18,41,0,-70,155,5,130
25,19,1,0,-60,155,-5,130
25,20,37,1,-50,155,-5,130
25,21,18,1,-40,155,-5,130
25,22,26,1,-30,155,-10,130
25,23,58,1,-30,165,-10,130
25,24,38,0,-40,175,-10,130
25,25,5,1,-35,175,-20,130
25,26,24,1,-30,175,-20,130
25,27,26,1,-20,175,-25,130
25,28,23,1,-20,180,-30,130
25,29,7,0,-35,190,-30,130
25,30,44,1,-30,190,-30,130
25,31,28,0,-50,190,-30,145
25,32,19,0,-50,190,-30,145
25,33,23,1,-50,195,-35,145
25,34,13,0,-50,195,-35,165
25,35,6,0,-40,195,-40,165
25,36,8,1,-55,195,-40,175
25,37,24,1,-50,195,-40,175
25,38,42,0,-65,195,-40,190
25,39,37,0,-80,215,-40,190
25,40,10,1,-65,215,-50,190
25,41,25,0,-65,210,-50,190
25,42,41,0,-75,225,-50,190
25,43,44,0,-75,225,-40,200
25,44,13,0,-75,225,-40,220
25,45,43,1,-75,225,-35,215
25,46,21,1,-70,225,-45,215
25,47,24,1,-65,225,-45,215
25,48,3,0,-50,225,-50,215
25,49,13,0,-50,225,-50,235
25,50,7,1,-45,225,-50,235
25,51,39,1,-40,225,-50,235
25,52,47,1,-40,225,-50,235
25,53,27,0,-30,215,-50,235
25,54,30,1,-30,215,-40,235
25,55,21,1,-25,215,-50,235
25,56,39,1,-20,215,-50,235
25,57,45,0,-20,215,-50,250
25,58,23,1,-20,220,-55,250
25,59,24,0,-25,220,-55,250
25,60,15,0,-10,215,-55,250
25,61,43,1,-10,215,-50,245
25,62,46,0,-20,215,-50,260
25,63,29,1,-20,235,-70,260
25,64,24,1,-15,235,-70,260
25,65,27,1,-15,250,-75,260
25,66,15,0,0,245,-75,260
25,67,36,0,0,240,-75,275
25,68,3,1,-10,240,-75,285
25,69,12,1,-5,240,-75,285
25,70,22,0,-15,240,-65,285
25,71,28,0,-35,240,-65,300
25,72,13,1,-30,245,-65,300
25,73,17,0,-50,265,-65,300
25,74,38,1,-45,265,-65,300
25,75,39,0,-55,280,-65,300
25,76,37,1,-45,280,-65,300
25,77,40,1,-45,270,-55,300
25,78,11,0,-50,270,-55,300
25,79,22,0,-60,270,-45,300
25,80,26,1,-50,270,-50,300
25,81,1,0,-40,270,-60,300
25,82,40,0,-40,280,-70,300
25,83,39,1,-35,280,-70,300
25,84,19,1,-35,280,-70,300
25,85,11,1,-30,280,-70,300
25,86,22,0,-40,280,-60,300
25,87,48,0,-40,280,-60,330
25,88,41,1,-35,270,-60,330
25,89,39,0,-45,285,-60,330
25,90,42,1,-45,290,-60,330
25,91,30,0,-45,290,-70,355
25,92,14,1,-45,300,-70,355
25,93,6,1,-55,300,-70,365
25,94,41,0,-65,315,-70,365
25,95,26,0,-75,315,-70,375
25,96,2,0,-85,315,-50,375
25,97,28,0,-105,315,-50,390
25,98,14,0,-105,315,-50,400
25,99,16,0,-120,325,-50,400
26,0,36,0,50,45,50,65
26,1,27,1,50,60,45,65
26,2,1,1,40,60,45,70
26,3,20,1,40,70,30,70
26,4,40,1,40,60,40,70
26,5,22,1,40,65,30,70
26,6,24,1,45,65,30,70
26,7,12,1,50,65,30,70
26,8,37,0,35,85,30,70
26,9,57,1,35,95,30,70
26,10,58,1,35,105,30,70
26,11,20,0,25,105,45,70
26,12,31,1,25,105,55,70
26,13,37,0,10,125,55,70
26,14,38,0,0,135,55,70
26,15,3,0,15,135,50,70
26,16,10,0,5,145,50,70
26,17,59,0,5,145,40,90
26,18,36,1,5,155,40,90
26,19,44,1,10,155,40,90
26,20,18,0,-20,155,40,120
26,21,32,1,-20,145,55,120
26,22,13,0,-20,145,55,140
26,23,12,0,-25,155,55,140
26,24,26,0,-35,155,55,150
26,25,22,0,-45,155,65,150
26,26,30,0,-45,155,55,175
26,27,46,0,-55,155,55,190
26,28,20,0,-65,155,70,190
26,29,11,0,-70,155,70,190
26,30,5,1,-65,155,60,190
26,31,23,1,-65,160,55,190
26,32,27,1,-65,175,50,190
26,33,19,0,-65,175,50,190
26,34,1,1,-75,175,50,195
26,35,30,1,-75,175,60,195
26,36,45,1,-75,185,60,195
26,37,36,1,-75,195,60,195
26,38,6,0,-65,195,55,195
26,39,25,0,-65,190,55,195
26,40,10,1,-50,190,45,195
26,41,26,1,-40,190,40,195
26,42,37,1,-30,190,40,195
26,43,6,1,-40,190,40,205
26,44,42,0,-55,190,40,220
26,45,7,0,-70,200,40,220
26,46,9,1,-65,200,40,220
26,47,1,0,-55,200,30,220
26,48,13,1,-50,205,30,220
26,49,28,0,-70,205,30,235
26,50,22,1,-70,210,20,235
26,51,43,0,-50,210,10,235
26,52,45,0,-50,210,10,250
26,53,6,0,-40,210,5,250
26,54,3,0,-25,210,0,250
26,55,25,1,-25,220,0,250
26,56,40,1,-25,210,10,250
26,57,23,0,-35,210,10,260
26,58,16,0,-50,220,10,260
26,59,17,1,-80,220,25,260
26,60,5,1,-75,220,15,260
26,61,1,1,-85,220,15,265
26,62,13,1,-80,225,15,265
26,63,38,0,-90,235,15,265
26,64,2,1,-85,235,5,265
26,65,18,0,-115,235,5,295
26,66,11,1,-110,235,5,295
26,67,10,1,-95,235,-5,295
26,68,29,1,-95,255,-25,295
26,69,47,0,-95,255,-25,310
26,70,25,1,-95,265,-25,310
26,71,43,1,-95,265,-20,305
26,72,15,1,-95,270,-20,305
26,73,27,1,-95,285,-25,305
26,74,22,0,-105,285,-15,305
26,75,8,1,-120,285,-15,315
26,76,9,0,-130,285,-15,320
26,77,15,0,-115,280,-15,320
26,78,17,0,-135,300,-15,320
26,79,43,0,-115,300,-25,320
26,80,12,1,-110,300,-25,320
26,81,26,1,-100,300,-30,320
26,82,37,0,-115,320,-30,320
26,83,1,0,-105,320,-40,320
26,84,33,1,-105,335,-40,320
26,85,4,1,-95,335,-40,320
26,86,28,0,-115,335,-40,335
26,87,29,1,-115,355,-60,335
26,88,45,1,-115,365,-60,335
26,89,39,1,-110,365,-60,335
26,90,10,0,-120,375,-60,335
26,91,16,1,-120,375,-70,335
26,92,12,0,-125,385,-70,335
26,93,36,1,-125,395,-70,335
26,94,6,0,-115,395,-75,335
26,95,9,0,-125,395,-75,340
26,96,23,0,-135,395,-75,350
26,97,26,0,-145,395,-75,360
26,98,13,1,-140,400,-75,360
26,99,28,0,-160,400,-75,375
27,0,6,1,40,50,50,60
27,1,46,0,30,50,50,75
27,2,27,1,30,65,45,75
27,3,45,0,30,65,45,90
27,4,57,1,30,75,45,90
27,5,38,1,35,75,45,90
27,6,14,0,35,75,45,100
27,7,15,1,35,80,45,100
27,8,8,1,20,80,45,110
27,9,7,0,5,90,45,110
27,10,10,1,20,90,35,110
27,11,22,0,10,90,45,110
27,12,45,1,10,100,45,110
27,13,30,0,10,100,35,135
27,14,20,0,0,100,50,135
27,15,40,0,0,110,40,135
27,16,37,0,-15,130,40,135
27,17,9,1,-10,130,40,135
27,18,28,1,0,130,40,135
27,19,16,0,-15,140,40,135
27,20,31,1,-15,140,50,135
27,21,11,0,-20,140,50,135
27,22,7,1,-15,140,50,135
27,23,15,1,-15,145,50,135
27,24,23,0,-25,145,50,145
27,25,3,0,-10,145,45,145
27,26,46,1,-5,145,45,145
27,27,13,1,0,150,45,145
27,28,36,0,0,145,45,160
27,29,17,1,-30,145,60,160
27,30,24,0,-35,145,60,160
27,31,32,0,-35,165,45,160
27,32,14,1,-35,175,45,160
27,33,19,1,-35,175,45,160
27,34,58,0,-35,165,45,160
27,35,18,0,-65,165,45,190
27,36,12,1,-60,165,45,190
27,37,16,1,-60,165,35,190
27,38,6,1,-70,165,35,200
27,39,47,1,-70,165,35,200
27,40,4,1,-60,165,35,200
27,41,48,0,-60,165,35,230
27,42,33,0,-30,165,35,230
27,43,38,1,-25,165,35,230
27,44,46,1,-20,165,35,230
27,45,15,1,-20,170,35,230
27,46,12,1,-15,170,35,230
27,47,5,0,-25,170,40,230
27,48,16,1,-25,170,30,230
27,49,2,0,-35,170,50,230
27,50,48,0,-35,170,50,260
27,51,41,1,-30,160,50,260
27,52,38,1,-25,160,50,260
27,53,7,0,-40,170,50,260
27,54,3,1,-50,170,50,270
27,55,36,0,-50,165,50,285
27,56,18,0,-80,165,50,315
27,57,19,1,-80,165,50,315
27,58,26,0,-90,165,50,325
27,59,46,1,-85,165,50,325
27,60,1,1,-95,165,50,330
27,61,18,1,-85,165,50,330
27,62,40,1,-85,155,60,330
27,63,27,0,-75,145,60,330
27,64,24,0,-80,145,60,330
27,65,8,1,-95,145,60,340
27,66,1,1,-105,145,60,345
27,67,3,0,-90,145,55,345
27,68,2,0,-100,145,75,345
27,69,25,1,-100,155,75,345
27,70,12,0,-105,165,75,345
27,71,13,0,-105,165,75,365
27,72,46,0,-115,165,75,380
27,73,6,0,-105,165,70,380
27,74,7,1,-100,165,70,380
27,75,16,0,-115,175,70,380
27,76,37,1,-105,175,70,380
27,77,22,1,-105,180,60,380
27,78,28,1,-95,180,60,380
27,79,59,1,-95,195,60,380
27,80,20,1,-95,205,45,380
27,81,21,1,-90,205,35,380
27,82,14,0,-90,205,35,390
27,83,26,1,-80,205,30,390
27,84,47,0,-80,205,30,405
27,85,5,1,-75,205,20,405
27,86,11,0,-80,205,20,405
27,87,14,1,-80,215,20,405
27,88,25,1,-80,225,20,405
27,89,3,1,-90,225,20,415
27,90,15,1,-90,230,20,415
27,91,44,0,-90,230,30,425
27,92,23,1,-90,235,25,425
27,93,25,1,-90,245,25,425
27,94,5,0,-100,245,30,425
27,95,11,1,-95,245,30,425
27,96,19,1,-95,245,30,425
27,97,26,0,-105,245,30,435
27,98,14,0,-105,245,30,445
27,99,4,0,-120,260,30,445
28,0,38,0,40,60,50,50
28,1,44,1,45,60,50,50
28,2,28,0,25,60,50,65
28,3,7,1,30,60,50,65
28,4,27,1,30,75,45,65
28,5,5,1,35,75,35,65
28,6,38,0,25,85,35,65
28,7,46,0,15,85,35,80
28,8,1,1,5,85,35,85
28,9,22,0,-5,85,45,85
28,10,3,1,-15,85,45,95
28,11,9,0,-25,85,45,100
28,12,47,1,-25,85,45,100
28,13,37,1,-15,85,45,100
28,14,31,1,-15,85,55,100
28,15,28,1,-5,85,55,100
28,16,13,0,-5,85,55,120
28,17,18,0,-35,85,55,150
28,18,49,1,-35,90,55,150
28,19,41,1,-30,80,55,150
28,20,10,0,-40,90,55,150
28,21,22,1,-40,95,45,150
28,22,18,0,-70,95,45,180
28,23,27,0,-60,85,45,180
28,24,29,1,-60,105,25,180
28,25,7,0,-75,115,25,180
28,26,28,1,-65,115,25,180
28,27,18,0,-95,115,25,210
28,28,1,0,-85,115,15,210
28,29,25,0,-85,110,15,210
28,30,48,1,-85,110,15,210
28,31,5,1,-80,110,5,210
28,32,29,0,-100,110,10,210
28,33,22,1,-100,115,0,210
28,34,20,0,-110,115,15,210
28,35,19,0,-110,115,15,210
28,36,28,1,-100,115,15,210
28,37,45,1,-100,125,15,210
28,38,16,1,-100,125,5,210
28,39,37,1,-90,125,5,210
28,40,17,0,-110,145,5,210
28,41,43,1,-110,145,10,205
28,42,11,1,-105,145,10,205
28,43,7,1,-100,145,10,205
28,44,41,0,-110,160,10,205
28,45,20,1,-110,170,-5,205
28,46,18,0,-140,170,-5,235
28,47,57,0,-140,170,-5,260
28,48,46,0,-150,170,-5,275
28,49,48,0,-150,170,-5,305
28,50,21,0,-160,170,15,305
28,51,25,0,-160,165,15,305
28,52,4,0,-175,180,15,305
28,53,44,1,-170,180,15,305
28,54,37,1,-160,180,15,305
28,55,19,1,-160,180,15,305
28,56,40,0,-160,190,5,305
28,57,15,0,-145,185,5,305
28,58,8,1,-160,185,5,315
28,59,5,1,-155,185,-5,315
28,60,10,1,-140,185,-15,315
28,61,16,0,-155,195,-15,315
28,62,4,0,-170,210,-15,315
28,63,46,0,-180,210,-15,330
28,64,26,0,-190,210,-15,340
28,65,29,0,-210,210,-10,340
28,66,9,0,-220,210,-10,345
28,67,41,0,-230,225,-10,345
28,68,2,0,-240,225,10,345
28,69,20,0,-250,225,25,345
28,70,29,1,-250,245,5,345
28,71,28,1,-240,245,5,345
28,72,11,0,-245,245,5,345
28,73,22,0,-255,245,15,345
28,74,47,0,-255,245,15,360
28,75,19,0,-255,245,15,360
28,76,44,0,-255,245,25,370
28,77,10,1,-240,245,15,370
28,78,18,0,-270,245,15,400
28,79,17,1,-300,245,30,400
28,80,22,0,-310,245,40,400
28,81,15,1,-310,250,40,400
28,82,1,1,-320,250,40,405
28,83,16,0,-335,260,40,405
28,84,5,0,-345,260,45,405
28,85,46,0,-355,260,45,420
28,86,10,0,-365,270,45,420
28,87,38,1,-360,270,45,420
28,88,40,1,-360,260,55,420
28,89,28,0,-380,260,55,435
28,90,7,1,-375,260,55,435
28,91,45,1,-375,270,55,435
28,92,38,0,-385,280,55,435
28,93,2,1,-380,280,45,435
28,94,36,1,-380,290,45,435
28,95,11,1,-375,290,45,435
28,96,58,0,-375,280,45,435
28,97,17,0,-395,300,45,435
28,98,30,1,-395,300,55,435
28,99,6,1,-405,300,55,445
29,0,9,1,55,50,50,50
29,1,6,1,45,50,50,60
29,2,27,0,55,40,50,60
29,3,47,1,55,40,50,60
29,4,43,1,55,40,55,55
29,5,46,1,60,40,55,55
29,6,18,0,30,40,55,85
29,7,23,1,30,45,50,85
29,8,40,1,30,35,60,85
29,9,9,1,35,35,60,85
29,10,57,0,35,35,60,110
29,11,46,1,40,35,60,110
29,12,16,0,25,45,60,110
29,13,26,1,35,45,55,110
29,14,13,1,40,50,55,110
29,15,7,1,45,50,55,110
29,16,36,0,45,45,55,125
29,17,11,1,50,45,55,125
29,18,25,1,50,55,55,125
29,19,45,0,50,55,55,140
29,20,4,0,35,70,55,140
29,21,58,1,35,80,55,140
29,22,13,1,40,85,55,140
29,23,11,0,35,85,55,140
29,24,28,1,45,85,55,140
29,25,6,1,35,85,55,150
29,26,7,1,40,85,55,150
29,27,31,0,40,95,45,150
29,28,26,0,30,95,45,160
29,29,8,0,30,100,35,160
29,30,21,0,20,100,55,160
29,31,46,1,25,100,55,160
29,32,39,0,15,115,55,160
29,33,16,1,15,115,45,160
29,34,12,1,20,115,45,160
29,35,36,0,20,110,45,175
29,36,7,0,5,120,45,175
29,37,48,1,5,120,45,175
29,38,39,0,-5,135,45,175
29,39,18,1,5,135,45,175
29,40,26,1,15,135,40,175
29,41,12,0,10,145,40,175
29,42,44,1,15,145,40,175
29,43,2,0,5,145,60,175
29,44,14,0,5,145,60,185
29,45,38,0,-5,155,60,185
29,46,8,0,-5,160,50,185
29,47,27,0,5,150,50,185
29,48,48,0,5,150,50,215
29,49,47,0,5,150,50,230
29,50,59,0,5,150,40,250
29,51,40,1,5,140,50,250
29,52,39,0,-5,155,50,250
29,53,23,1,-5,160,45,250
29,54,32,1,-5,150,60,250
29,55,16,1,-5,150,50,250
29,56,43,1,-5,150,55,245
29,57,26,0,-15,150,55,255
29,58,17,1,-45,150,70,255
29,59,20,0,-55,150,85,255
29,60,5,0,-65,150,90,255
29,61,19,1,-65,150,90,255
29,62,8,1,-80,150,90,265
29,63,12,1,-75,150,90,265
29,64,26,1,-65,150,85,265
29,65,25,1,-65,160,85,265
29,66,15,1,-65,165,85,265
29,67,11,0,-70,165,85,265
29,68,60,0,-40,165,85,265
29,69,36,0,-40,160,85,280
29,70,1,0,-30,160,75,280
29,71,14,0,-30,160,75,290
29,72,24,1,-25,160,75,290
29,73,16,0,-40,170,75,290
29,74,39,1,-35,170,75,290
29,75,45,1,-35,180,75,290
29,76,44,1,-30,180,75,290
29,77,30,1,-30,180,85,290
29,78,13,1,-25,185,85,290
29,79,16,0,-40,195,85,290
29,80,22,0,-50,195,95,290
29,81,8,0,-50,200,85,290
29,82,21,0,-60,200,105,290
29,83,29,0,-80,200,110,290
29,84,23,0,-90,200,110,300
29,85,14,0,-90,200,110,310
29,86,9,1,-85,200,110,310
29,87,12,0,-90,210,110,310
29,88,45,0,-90,210,110,325
29,89,36,0,-90,205,110,340
29,90,40,0,-90,215,100,340
29,91,8,0,-90,220,90,340
29,92,37,1,-80,220,90,340
29,93,42,1,-80,225,90,340
29,94,16,1,-80,225,80,340
29,95,25,0,-80,220,80,340
29,96,4,0,-95,235,80,340
29,97,27,0,-85,225,80,340
29,98,3,1,-95,225,80,350
29,99,29,1,-95,245,60,350
30,0,25,0,50,45,50,50
30,1,43,1,50,45,55,45
30,2,47,0,50,45,55,60
30,3,41,1,55,35,55,60
30,4,16,0,40,45,55,60
30,5,13,0,40,45,55,80
30,6,26,0,30,45,55,90
30,7,49,0,30,40,55,105
30,8,27,1,30,55,50,105
30,9,9,1,35,55,50,105
30,10,40,0,35,65,40,105
30,11,4,1,45,65,40,105
30,12,42,0,30,65,40,120
30,13,48,0,30,65,40,150
30,14,25,1,30,75,40,150
30,15,20,0,20,75,55,150
30,16,18,1,30,75,55,150
30,17,29,0,10,75,60,150
30,18,38,1,15,75,60,150
30,19,11,0,10,75,60,150
30,20,22,0,0,75,70,150
30,21,4,1,10,75,70,150
30,22,26,0,0,75,70,160
30,23,1,1,-10,75,70,165
30,24,28,0,-30,75,70,180
30,25,8,1,-45,75,70,190
30,26,48,1,-45,75,70,190
30,27,22,1,-45,80,60,190
30,28,24,0,-50,80,60,190
30,29,47,0,-50,80,60,205
30,30,23,1,-50,85,55,205
30,31,46,0,-60,85,55,220
30,32,7,0,-75,95,55,220
30,33,36,1,-75,105,55,220
30,34,1,1,-85,105,55,225
30,35,41,0,-95,120,55,225
30,36,16,0,-110,130,55,225
30,37,21,0,-120,130,75,225
30,38,23,0,-130,130,75,235
30,39,28,1,-120,130,75,235
30,40,40,0,-120,140,65,235
30,41,15,1,-120,145,65,235
30,42,36,0,-120,140,65,250
30,43,39,0,-130,155,65,250
30,44,4,1,-120,155,65,250
30,45,50,1,-120,165,65,250
30,46,15,1,-120,170,65,250
30,47,16,0,-135,180,65,250
30,48,11,0,-140,180,65,250
30,49,18,1,-130,180,65,250
30,50,25,0,-130,175,65,250
30,51,43,0,-110,175,55,250
30,52,42,1,-110,180,55,250
30,53,9,1,-105,180,55,250
30,54,47,0,-105,180,55,265
30,55,23,0,-115,180,55,275
30,56,29,0,-135,180,60,275
30,57,1,0,-125,180,50,275
30,58,8,0,-125,185,40,275
30,59,57,0,-125,185,40,300
30,60,26,0,-135,185,40,310
30,61,18,1,-125,185,40,310
30,62,43,1,-125,185,45,305
30,63,40,1,-125,175,55,305
30,64,15,1,-125,180,55,305
30,65,1,0,-115,180,45,305
30,66,24,0,-120,180,45,305
30,67,39,1,-115,180,45,305
30,68,8,0,-115,185,35,305
30,69,30,0,-115,185,25,330
30,70,51,1,-115,195,25,330
30,71,52,1,-115,205,25,325
30,72,6,1,-125,205,25,335
30,73,15,1,-125,210,25,335
30,74,39,1,-120,210,25,335
30,75,38,1,-115,210,25,335
30,76,22,1,-115,215,15,335
30,77,5,1,-110,215,5,335
30,78,12,0,-115,225,5,335
30,79,41,0,-125,240,5,335
30,80,13,1,-120,245,5,335
30,81,16,0,-135,255,5,335
30,82,36,1,-135,265,5,335
30,83,31,0,-135,275,-5,335
30,84,8,1,-150,275,-5,345
30,85,42,1,-150,280,-5,345
30,86,15,0,-135,275,-5,345
30,87,21,0,-145,275,15,345
30,88,38,0,-155,285,15,345
30,89,1,0,-145,285,5,345
30,90,22,0,-155,285,15,345
30,91,48,1,-155,285,15,345
30,92,18,0,-185,285,15,375
30,93,47,1,-185,285,15,375
30,94,15,0,-170,280,15,375
30,95,7,0,-185,290,15,375
30,96,41,1,-180,280,15,375
30,97,5,1,-175,280,5,375
30,98,16,0,-190,290,5,375
30,99,43,1,-190,290,10,370
31,0,40,1,50,40,60,50
31,1,44,1,55,40,60,50
31,2,57,0,55,40,60,75
31,3,58,0,55,30,60,75
31,4,27,1,55,45,55,75
31,5,22,0,45,45,65,75
31,6,47,0,45,45,65,90
31,7,8,1,30,45,65,100
31,8,48,0,30,45,65,130
31,9,46,0,20,45,65,145
31,10,17,0,0,65,65,145
31,11,25,0,0,60,65,145
31,12,36,0,0,55,65,160
31,13,22,0,-10,55,75,160
31,14,29,1,-10,75,55,160
31,15,3,1,-20,75,55,170
31,16,30,1,-20,75,65,170
31,17,59,1,-20,90,65,170
31,18,42,1,-20,95,65,170
31,19,49,1,-20,100,65,170
31,20,26,0,-30,100,65,180
31,21,8,0,-30,105,55,180
31,22,5,1,-25,105,45,180
31,23,40,1,-25,95,55,180
31,24,22,0,-35,95,65,180
31,25,17,1,-65,95,80,180
31,26,14,1,-65,105,80,180
31,27,30,0,-65,105,70,205
31,28,23,0,-75,105,70,215
31,29,16,0,-90,115,70,215
31,30,37,1,-80,115,70,215
31,31,44,1,-75,115,70,215
31,32,28,0,-95,115,70,230
31,33,11,0,-100,115,70,230
31,34,5,0,-110,115,75,230
31,35,30,1,-110,115,85,230
31,36,36,1,-110,125,85,230
31,37,14,1,-110,135,85,230
31,38,16,0,-125,145,85,230
31,39,15,1,-125,150,85,230
31,40,30,0,-125,150,75,255
31,41,11,0,-130,150,75,255
31,42,10,1,-115,150,65,255
31,43,28,0,-135,150,65,270
31,44,43,0,-115,150,55,270
31,45,9,0,-125,150,55,275
31,46,20,0,-135,150,70,275
31,47,1,0,-125,150,60,275
31,48,2,0,-135,150,80,275
31,49,30,0,-135,150,70,300
31,50,24,0,-140,150,70,300
31,51,20,1,-140,160,55,300
31,52,29,1,-140,180,35,300
31,53,10,0,-150,190,35,300
31,54,6,0,-140,190,30,300
31,55,45,0,-140,190,30,315
31,56,9,1,-135,190,30,315
31,57,27,0,-125,180,30,315
31,58,24,0,-130,180,30,315
31,59,15,1,-130,185,30,315
31,60,43,1,-130,185,35,310
31,61,40,1,-130,175,45,310
31,62,10,1,-115,175,35,310
31,63,45,0,-115,175,35,325
31,64,36,0,-115,170,35,340
31,65,5,0,-125,170,40,340
31,66,6,0,-115,170,35,340
31,67,7,1,-110,170,35,340
31,68,39,0,-120,185,35,340
31,69,1,1,-130,185,35,345
31,70,21,0,-140,185,55,345
31,71,41,1,-135,175,55,345
31,72,42,0,-150,175,55,360
31,73,25,0,-150,170,55,360
31,74,27,1,-150,185,50,360
31,75,19,1,-150,185,50,360
31,76,8,1,-165,185,50,370
31,77,40,1,-165,175,60,370
31,78,12,1,-160,175,60,370
31,79,2,0,-170,175,80,370
31,80,24,0,-175,175,80,370
31,81,22,0,-185,175,90,370
31,82,47,0,-185,175,90,385
31,83,18,1,-175,175,90,385
31,84,9,0,-185,175,90,390
31,85,12,1,-180,175,90,390
31,86,1,0,-170,175,80,390
31,87,27,1,-170,190,75,390
31,88,3,1,-180,190,75,400
31,89,40,0,-180,200,65,400
31,90,18,1,-170,200,65,400
31,91,16,0,-185,210,65,400
31,92,26,0,-195,210,65,410
31,93,14,1,-195,220,65,410
31,94,4,0,-210,235,65,410
31,95,42,0,-225,235,65,425
31,96,16,1,-225,235,55,425
31,97,28,0,-245,235,55,440
31,98,20,1,-245,245,40,440
31,99,24,1,-240,245,40,440
32,0,23,1,50,55,45,50
32,1,42,0,35,55,45,65
32,2,24,1,40,55,45,65
32,3,40,1,40,45,55,65
32,4,3,0,55,45,50,65
32,5,37,0,40,65,50,65
32,6,27,1,40,80,45,65
32,7,12,0,35,90,45,65
32,8,23,0,25,90,45,75
32,9,44,0,25,90,55,85
32,10,9,0,15,90,55,90
32,11,39,0,5,105,55,90
32,12,48,1,5,105,55,90
32,13,36,1,5,115,55,90
32,14,16,1,5,115,45,90
32,15,26,0,-5,115,45,100
32,16,8,1,-20,115,45,110
32,17,10,0,-30,125,45,110
32,18,37,1,-20,125,45,110
32,19,6,1,-30,125,45,120
32,20,17,0,-50,145,45,120
32,21,2,0,-60,145,65,120
