run,turn,card_id,choice,resources,moral,stability,progress
52,88,26,1,-130,380,-65,215
52,89,9,1,-125,380,-65,215
52,90,16,0,-140,390,-65,215
52,91,44,1,-135,390,-65,215
52,92,37,1,-125,390,-65,215
52,93,6,1,-135,390,-65,225
52,94,7,0,-150,400,-65,225
52,95,43,0,-130,400,-75,225
52,96,6,1,-140,400,-75,235
52,97,2,1,-135,400,-85,235
52,98,28,0,-155,400,-85,250
52,99,10,0,-165,410,-85,250
53,0,22,1,50,55,40,50
53,1,6,0,60,55,35,50
53,2,38,0,50,65,35,50
53,3,45,1,50,75,35,50
53,4,17,1,20,75,50,50
53,5,21,1,25,75,40,50
53,6,22,0,15,75,50,50
53,7,36,0,15,70,50,65
53,8,44,0,15,70,60,75
53,9,22,0,5,70,70,75
53,10,41,1,10,60,70,75
53,11,43,1,10,60,75,70
53,12,27,0,20,50,75,70
53,13,20,0,10,50,90,70
53,14,10,1,25,50,80,70
53,15,21,1,30,50,70,70
53,16,20,1,30,60,55,70
53,17,36,1,30,70,55,70
53,18,27,1,30,85,50,70
53,19,45,0,30,85,50,85
53,20,21,0,20,85,70,85
53,21,7,0,5,95,70,85
53,22,3,1,-5,95,70,95
53,23,9,1,0,95,70,95
53,24,16,0,-15,105,70,95
53,25,13,0,-15,105,70,115
53,26,44,0,-15,105,80,125
53,27,4,1,-5,105,80,125
53,28,37,0,-20,125,80,125
53,29,10,0,-30,135,80,125
53,30,12,1,-25,135,80,125
53,31,24,0,-30,135,80,125
53,32,5,1,-25,135,70,125
53,33,23,0,-35,135,70,135
53,34,7,1,-30,135,70,135
53,35,14,0,-30,135,70,145
53,36,18,1,-20,135,70,145
53,37,23,1,-20,140,65,145
53,38,18,0,-50,140,65,175
53,39,10,0,-60,150,65,175
53,40,29,1,-60,170,45,175
53,41,39,0,-70,185,45,175
53,42,21,1,-65,185,35,175
53,43,43,0,-45,185,25,175
53,44,47,1,-45,185,25,175
53,45,17,1,-75,185,40,175
53,46,40,0,-75,195,30,175
53,47,39,1,-70,195,30,175
53,48,37,0,-85,215,30,175
53,49,1,1,-95,215,30,180
53,50,43,1,-95,215,35,175
53,51,8,0,-95,220,25,175
53,52,25,1,-95,230,25,175
53,53,1,1,-105,230,25,180
53,54,16,0,-120,240,25,180
53,55,7,0,-135,250,25,180
53,56,7,1,-130,250,25,180
53,57,26,0,-140,250,25,190
53,58,27,1,-140,265,20,190
53,59,5,1,-135,265,10,190
53,60,6,0,-125,265,5,190
53,61,12,0,-130,275,5,190
53,62,28,0,-150,275,5,205
53,63,48,1,-150,275,5,205
53,64,46,0,-160,275,5,220
53,65,10,0,-170,285,5,220
53,66,6,1,-180,285,5,230
53,67,6,0,-170,285,0,230
53,68,27,1,-170,300,-5,230
53,69,46,1,-165,300,-5,230
53,70,29,1,-165,320,-25,230
53,71,24,0,-170,320,-25,230
53,72,48,0,-170,320,-25,260
53,73,7,1,-165,320,-25,260
53,74,36,1,-165,330,-25,260
53,75,29,0,-185,330,-20,260
53,76,30,0,-185,330,-30,285
53,77,1,0,-175,330,-40,285
53,78,23,1,-175,335,-45,285
53,79,19,1,-175,335,-45,285
53,80,39,1,-170,335,-45,285
53,81,16,1,-170,335,-55,285
53,82,46,0,-180,335,-55,300
53,83,15,0,-165,330,-55,300
53,84,1,0,-155,330,-65,300
53,85,14,0,-155,330,-65,310
53,86,17,0,-175,350,-65,310
53,87,27,0,-165,340,-65,310
53,88,43,0,-145,340,-75,310
53,89,43,0,-125,340,-85,310
53,90,20,1,-125,350,-100,310
53,91,5,1,-120,350,-110,310
53,92,38,0,-130,360,-110,310
53,93,26,1,-120,360,-115,310
53,94,38,0,-130,370,-115,310
53,95,37,1,-120,370,-115,310
53,96,15,0,-105,365,-115,310
53,97,25,0,-105,360,-115,310
53,98,6,0,-95,360,-120,310
53,99,43,1,-95,360,-115,305
54,0,42,0,35,50,50,65
54,1,13,1,40,55,50,65
54,2,9,1,45,55,50,65
54,3,36,0,45,50,50,80
54,4,30,0,45,50,40,105
54,5,29,0,25,50,45,105
54,6,5,1,30,50,35,105
54,7,28,0,10,50,35,120
54,8,10,0,0,60,35,120
54,9,2,0,-10,60,55,120
54,10,6,1,-20,60,55,130
54,11,13,0,-20,60,55,150
54,12,41,1,-15,50,55,150
54,13,36,1,-15,60,55,150
54,14,30,1,-15,60,65,150
54,15,46,1,-10,60,65,150
54,16,22,0,-20,60,75,150
54,17,5,1,-15,60,65,150
54,18,2,1,-10,60,55,150
54,19,45,0,-10,60,55,165
54,20,3,1,-20,60,55,175
54,21,7,0,-35,70,55,175
54,22,41,0,-45,85,55,175
54,23,39,0,-55,100,55,175
54,24,3,0,-40,100,50,175
54,25,30,1,-40,100,60,175
54,26,13,0,-40,100,60,195
54,27,15,1,-40,105,60,195
54,28,17,1,-70,105,75,195
54,29,17,0,-90,125,75,195
54,30,6,1,-100,125,75,205
54,31,22,0,-110,125,85,205
54,32,25,0,-110,120,85,205
54,33,22,0,-120,120,95,205
54,34,37,1,-110,120,95,205
54,35,38,0,-120,130,95,205
54,36,2,0,-130,130,115,205
54,37,2,1,-125,130,105,205
54,38,43,1,-125,130,110,200
54,39,12,1,-120,130,110,200
54,40,7,0,-135,140,110,200
54,41,14,0,-135,140,110,210
54,42,21,1,-130,140,100,210
54,43,23,1,-130,145,95,210
54,44,44,0,-130,145,105,220
54,45,47,1,-130,145,105,220
54,46,10,1,-115,145,95,220
54,47,42,0,-130,145,95,235
54,48,41,0,-140,160,95,235
54,49,23,1,-140,165,90,235
54,50,17,1,-170,165,105,235
54,51,8,1,-185,165,105,245
54,52,27,0,-175,155,105,245
54,53,18,1,-165,155,105,245
54,54,43,0,-145,155,95,245
54,55,7,0,-160,165,95,245
54,56,38,0,-170,175,95,245
54,57,22,0,-180,175,105,245
54,58,15,0,-165,170,105,245
54,59,12,0,-170,180,105,245
54,60,29,1,-170,200,85,245
54,61,43,1,-170,200,90,240
54,62,42,1,-170,205,90,240
54,63,22,1,-170,210,80,240
54,64,1,0,-160,210,70,240
54,65,41,0,-170,225,70,240
54,66,12,0,-175,235,70,240
54,67,24,1,-170,235,70,240
54,68,14,1,-170,245,70,240
54,69,12,0,-175,255,70,240
54,70,21,0,-185,255,90,240
54,71,26,1,-175,255,85,240
54,72,23,0,-185,255,85,250
54,73,36,1,-185,265,85,250
54,74,3,1,-195,265,85,260
54,75,21,0,-205,265,105,260
54,76,44,1,-200,265,105,260
54,77,27,0,-190,255,105,260
54,78,12,0,-195,265,105,260
54,79,45,0,-195,265,105,275
54,80,39,0,-205,280,105,275
54,81,6,0,-195,280,100,275
54,82,21,0,-205,280,120,275
54,83,7,1,-200,280,120,275
54,84,23,0,-210,280,120,285
54,85,19,1,-210,280,120,285
54,86,48,1,-210,280,120,285
54,87,21,0,-220,280,140,285
54,88,47,1,-220,280,140,285
54,89,36,1,-220,290,140,285
54,90,5,1,-215,290,130,285
54,91,14,0,-215,290,130,295
54,92,25,1,-215,300,130,295
54,93,37,0,-230,320,130,295
54,94,4,0,-245,335,130,295
54,95,30,1,-245,335,140,295
54,96,18,1,-235,335,140,295
54,97,15,0,-220,330,140,295
54,98,4,0,-235,345,140,295
54,99,7,1,-230,345,140,295
55,0,18,1,60,50,50,50
55,1,15,1,60,55,50,50
55,2,29,0,40,55,55,50
55,3,4,0,25,70,55,50
55,4,14,1,25,80,55,50
55,5,4,1,35,80,55,50
55,6,30,0,35,80,45,75
55,7,5,0,25,80,50,75
55,8,1,0,35,80,40,75
55,9,8,0,35,85,30,75
55,10,28,1,45,85,30,75
55,11,27,1,45,100,25,75
55,12,7,1,50,100,25,75
55,13,9,0,40,100,25,80
55,14,47,1,40,100,25,80
55,15,6,1,30,100,25,90
55,16,47,0,30,100,25,105
55,17,13,0,30,100,25,125
55,18,2,1,35,100,15,125
55,19,8,1,20,100,15,135
55,20,9,0,10,100,15,140
55,21,30,1,10,100,25,140
55,22,36,0,10,95,25,155
55,23,46,0,0,95,25,170
55,24,1,1,-10,95,25,175
55,25,28,0,-30,95,25,190
55,26,42,1,-30,100,25,190
55,27,13,0,-30,100,25,210
55,28,19,0,-30,100,25,210
55,29,21,0,-40,100,45,210
55,30,2,0,-50,100,65,210
55,31,12,0,-55,110,65,210
55,32,28,1,-45,110,65,210
55,33,21,1,-40,110,55,210
55,34,40,0,-40,120,45,210
55,35,21,1,-35,120,35,210
55,36,26,1,-25,120,30,210
55,37,1,0,-15,120,20,210
55,38,45,1,-15,130,20,210
55,39,11,0,-20,130,20,210
55,40,9,0,-30,130,20,215
55,41,13,1,-25,135,20,215
55,42,2,1,-20,135,10,215
55,43,29,1,-20,155,-10,215
55,44,26,0,-30,155,-10,225
55,45,16,0,-45,165,-10,225
55,46,14,0,-45,165,-10,235
55,47,28,0,-65,165,-10,250
55,48,9,0,-75,165,-10,255
55,49,10,0,-85,175,-10,255
55,50,48,0,-85,175,-10,285
55,51,38,0,-95,185,-10,285
55,52,7,1,-90,185,-10,285
55,53,28,0,-110,185,-10,300
55,54,23,1,-110,190,-15,300
55,55,6,1,-120,190,-15,310
55,56,36,0,-120,185,-15,325
55,57,36,1,-120,195,-15,325
55,58,46,1,-115,195,-15,325
55,59,6,0,-105,195,-20,325
55,60,8,1,-120,195,-20,335
55,61,28,1,-110,195,-20,335
55,62,44,0,-110,195,-10,345
55,63,47,0,-110,195,-10,360
55,64,14,1,-110,205,-10,360
55,65,5,0,-120,205,-5,360
55,66,24,1,-115,205,-5,360
55,67,21,0,-125,205,15,360
55,68,7,1,-120,205,15,360
55,69,27,0,-110,195,15,360
55,70,9,0,-120,195,15,365
55,71,15,1,-120,200,15,365
55,72,40,0,-120,210,5,365
55,73,22,0,-130,210,15,365
55,74,30,0,-130,210,5,390
55,75,29,1,-130,230,-15,390
55,76,44,1,-125,230,-15,390
55,77,13,0,-125,230,-15,410
55,78,23,0,-135,230,-15,420
55,79,41,0,-145,245,-15,420
55,80,8,1,-160,245,-15,430
55,81,15,0,-145,240,-15,430
55,82,39,0,-155,255,-15,430
55,83,46,0,-165,255,-15,445
55,84,30,1,-165,255,-5,445
55,85,19,1,-165,255,-5,445
55,86,46,0,-175,255,-5,460
55,87,20,0,-185,255,10,460
55,88,37,1,-175,255,10,460
55,89,43,1,-175,255,15,455
55,90,26,0,-185,255,15,465
55,91,5,0,-195,255,20,465
55,92,21,0,-205,255,40,465
55,93,30,0,-205,255,30,490
55,94,46,0,-215,255,30,505
55,95,27,1,-215,270,25,505
55,96,17,0,-235,290,25,505
55,97,1,1,-245,290,25,510
55,98,7,0,-260,300,25,510
55,99,7,0,-275,310,25,510
56,0,36,0,50,45,50,65
56,1,40,1,50,35,60,65
56,2,13,0,50,35,60,85
56,3,4,1,60,35,60,85
56,4,29,0,40,35,65,85
56,5,13,1,45,40,65,85
56,6,29,1,45,60,45,85
56,7,17,0,25,80,45,85
56,8,28,1,35,80,45,85
56,9,16,1,35,80,35,85
56,10,47,1,35,80,35,85
56,11,23,1,35,85,30,85
56,12,18,0,5,85,30,115
56,13,23,0,-5,85,30,125
56,14,7,1,0,85,30,125
56,15,21,0,-10,85,50,125
56,16,17,1,-40,85,65,125
56,17,47,0,-40,85,65,140
56,18,24,0,-45,85,65,140
56,19,29,1,-45,105,45,140
56,20,7,1,-40,105,45,140
56,21,46,1,-35,105,45,140
56,22,9,1,-30,105,45,140
56,23,9,1,-25,105,45,140
56,24,5,1,-20,105,35,140
56,25,47,0,-20,105,35,155
56,26,40,0,-20,115,25,155
56,27,16,1,-20,115,15,155
56,28,14,1,-20,125,15,155
56,29,36,1,-20,135,15,155
56,30,37,1,-10,135,15,155
56,31,5,0,-20,135,20,155
56,32,16,0,-35,145,20,155
56,33,24,0,-40,145,20,155
56,34,43,1,-40,145,25,150
56,35,11,1,-35,145,25,150
56,36,15,0,-20,140,25,150
56,37,22,1,-20,145,15,150
56,38,21,1,-15,145,5,150
56,39,9,0,-25,145,5,155
56,40,8,0,-25,150,-5,155
56,41,30,0,-25,150,-15,180
56,42,16,0,-40,160,-15,180
56,43,6,1,-50,160,-15,190
56,44,19,1,-50,160,-15,190
56,45,27,0,-40,150,-15,190
56,46,1,1,-50,150,-15,195
56,47,20,0,-60,150,0,195
56,48,17,1,-90,150,15,195
56,49,6,0,-80,150,10,195
56,50,12,1,-75,150,10,195
56,51,48,0,-75,150,10,225
56,52,45,0,-75,150,10,240
56,53,25,1,-75,160,10,240
56,54,2,0,-85,160,30,240
56,55,41,1,-80,150,30,240
56,56,23,1,-80,155,25,240
56,57,48,0,-80,155,25,270
56,58,23,0,-90,155,25,280
56,59,48,1,-90,155,25,280
56,60,20,1,-90,165,10,280
56,61,29,0,-110,165,15,280
56,62,5,0,-120,165,20,280
56,63,27,0,-110,155,20,280
56,64,41,0,-120,170,20,280
56,65,13,0,-120,170,20,300
56,66,47,0,-120,170,20,315
56,67,10,0,-130,180,20,315
56,68,7,1,-125,180,20,315
56,69,18,1,-115,180,20,315
56,70,29,1,-115,200,0,315
56,71,9,0,-125,200,0,320
56,72,12,1,-120,200,0,320
56,73,1,1,-130,200,0,325
56,74,3,0,-115,200,-5,325
56,75,43,1,-115,200,0,320
56,76,26,0,-125,200,0,330
56,77,17,0,-145,220,0,330
56,78,23,1,-145,225,-5,330
56,79,41,0,-155,240,-5,330
56,80,4,1,-145,240,-5,330
56,81,15,1,-145,245,-5,330
56,82,37,1,-135,245,-5,330
56,83,19,0,-135,245,-5,330
56,84,47,1,-135,245,-5,330
56,85,42,0,-150,245,-5,345
56,86,9,1,-145,245,-5,345
56,87,14,0,-145,245,-5,355
56,88,36,0,-145,240,-5,370
56,89,22,1,-145,245,-15,370
56,90,48,1,-145,245,-15,370
56,91,12,1,-140,245,-15,370
56,92,30,1,-140,245,-5,370
56,93,27,0,-130,235,-5,370
56,94,5,1,-125,235,-15,370
56,95,18,1,-115,235,-15,370
56,96,42,0,-130,235,-15,385
56,97,8,0,-130,240,-25,385
56,98,12,0,-135,250,-25,385
56,99,38,0,-145,260,-25,385
57,0,24,1,55,50,50,50
57,1,40,0,55,60,40,50
57,2,2,0,45,60,60,50
57,3,20,0,35,60,75,50
57,4,28,0,15,60,75,65
57,5,24,1,20,60,75,65
57,6,39,1,25,60,75,65
57,7,14,0,25,60,75,75
57,8,24,0,20,60,75,75
57,9,23,1,20,65,70,75
57,10,2,0,10,65,90,75
57,11,37,1,20,65,90,75
57,12,9,1,25,65,90,75
57,13,2,0,15,65,110,75
57,14,19,1,15,65,110,75
57,15,6,0,25,65,105,75
57,16,9,0,15,65,105,80
57,17,25,0,15,60,105,80
57,18,16,0,0,70,105,80
57,19,6,0,10,70,100,80
57,20,17,1,-20,70,115,80
57,21,17,1,-50,70,130,80
57,22,5,1,-45,70,120,80
57,23,8,1,-60,70,120,90
57,24,14,0,-60,70,120,100
57,25,39,0,-70,85,120,100
57,26,20,1,-70,95,105,100
57,27,28,1,-60,95,105,100
57,28,26,1,-50,95,100,100
57,29,28,0,-70,95,100,115
57,30,14,1,-70,105,100,115
57,31,23,0,-80,105,100,125
57,32,7,1,-75,105,100,125
57,33,15,0,-60,100,100,125
57,34,1,0,-50,100,90,125
57,35,21,1,-45,100,80,125
57,36,29,1,-45,120,60,125
57,37,14,0,-45,120,60,135
57,38,5,0,-55,120,65,135
57,39,7,0,-70,130,65,135
57,40,43,0,-50,130,55,135
57,41,19,1,-50,130,55,135
57,42,43,1,-50,130,60,130
57,43,27,0,-40,120,60,130
57,44,48,0,-40,120,60,160
57,45,43,0,-20,120,50,160
57,46,22,0,-30,120,60,160
57,47,6,1,-40,120,60,170
57,48,37,1,-30,120,60,170
57,49,40,1,-30,110,70,170
57,50,46,0,-40,110,70,185
57,51,6,1,-50,110,70,195
57,52,30,1,-50,110,80,195
57,53,42,1,-50,115,80,195
57,54,47,0,-50,115,80,210
57,55,16,1,-50,115,70,210
57,56,36,0,-50,110,70,225
57,57,17,0,-70,130,70,225
57,58,22,0,-80,130,80,225
57,59,29,1,-80,150,60,225
57,60,47,0,-80,150,60,240
57,61,29,1,-80,170,40,240
57,62,21,0,-90,170,60,240
57,63,21,1,-85,170,50,240
57,64,43,0,-65,170,40,240
57,65,24,0,-70,170,40,240
57,66,46,0,-80,170,40,255
57,67,12,0,-85,180,40,255
57,68,11,1,-80,180,40,255
57,69,45,1,-80,190,40,255
57,70,41,1,-75,180,40,255
57,71,25,0,-75,175,40,255
57,72,12,1,-70,175,40,255
57,73,48,0,-70,175,40,285
57,74,47,1,-70,175,40,285
57,75,36,1,-70,185,40,285
57,76,1,0,-60,185,30,285
57,77,24,0,-65,185,30,285
57,78,20,0,-75,185,45,285
57,79,42,1,-75,190,45,285
57,80,21,1,-70,190,35,285
57,81,8,0,-70,195,25,285
57,82,24,1,-65,195,25,285
57,83,30,0,-65,195,15,310
57,84,13,1,-60,200,15,310
57,85,9,0,-70,200,15,315
57,86,6,0,-60,200,10,315
57,87,12,1,-55,200,10,315
57,88,7,0,-70,210,10,315
57,89,36,0,-70,205,10,330
57,90,21,1,-65,205,0,330
57,91,38,1,-60,205,0,330
57,92,43,1,-60,205,5,325
57,93,22,0,-70,205,15,325
57,94,13,0,-70,205,15,345
57,95,26,1,-60,205,10,345
57,96,48,0,-60,205,10,375
57,97,44,0,-60,205,20,385
57,98,41,1,-55,195,20,385
57,99,16,1,-55,195,10,385
58,0,13,1,55,55,50,50
58,1,42,1,55,60,50,50
58,2,43,1,55,60,55,45
58,3,7,1,60,60,55,45
58,4,29,1,60,80,35,45
58,5,43,1,60,80,40,40
58,6,41,0,50,95,40,40
58,7,40,0,50,105,30,40
58,8,4,1,60,105,30,40
58,9,39,0,50,120,30,40
58,10,36,0,50,115,30,55
58,11,44,1,55,115,30,55
58,12,24,0,50,115,30,55
58,13,29,1,50,135,10,55
58,14,15,1,50,140,10,55
58,15,1,1,40,140,10,60
58,16,47,0,40,140,10,75
58,17,47,0,40,140,10,90
58,18,9,0,30,140,10,95
58,19,28,0,10,140,10,110
58,20,20,1,10,150,-5,110
58,21,7,0,-5,160,-5,110
58,22,19,1,-5,160,-5,110
58,23,38,0,-15,170,-5,110
58,24,29,1,-15,190,-25,110
58,25,22,0,-25,190,-15,110
58,26,42,0,-40,190,-15,125
58,27,17,0,-60,210,-15,125
58,28,8,0,-60,215,-25,125
58,29,9,1,-55,215,-25,125
58,30,27,0,-45,205,-25,125
58,31,44,1,-40,205,-25,125
58,32,28,1,-30,205,-25,125
58,33,2,0,-40,205,-5,125
58,34,16,1,-40,205,-15,125
58,35,1,1,-50,205,-15,130
58,36,6,1,-60,205,-15,140
58,37,20,1,-60,215,-30,140
58,38,43,1,-60,215,-25,135
58,39,25,1,-60,225,-25,135
58,40,18,1,-50,225,-25,135
58,41,25,1,-50,235,-25,135
58,42,27,1,-50,250,-30,135
58,43,2,0,-60,250,-10,135
58,44,2,1,-55,250,-20,135
58,45,1,1,-65,250,-20,140
58,46,15,1,-65,255,-20,140
58,47,19,0,-65,255,-20,140
58,48,20,1,-65,265,-35,140
58,49,25,0,-65,260,-35,140
58,50,23,1,-65,265,-40,140
58,51,21,1,-60,265,-50,140
58,52,40,1,-60,255,-40,140
58,53,45,0,-60,255,-40,155
58,54,24,1,-55,255,-40,155
58,55,21,0,-65,255,-20,155
58,56,14,1,-65,265,-20,155
58,57,1,0,-55,265,-30,155
58,58,43,1,-55,265,-25,150
58,59,14,0,-55,265,-25,160
58,60,47,1,-55,265,-25,160
58,61,25,1,-55,275,-25,160
58,62,42,0,-70,275,-25,175
58,63,8,0,-70,280,-35,175
58,64,43,1,-70,280,-30,170
58,65,17,1,-100,280,-15,170
58,66,5,0,-110,280,-10,170
58,67,9,1,-105,280,-10,170
58,68,26,0,-115,280,-10,180
58,69,18,1,-105,280,-10,180
58,70,30,1,-105,280,0,180
58,71,4,1,-95,280,0,180
58,72,41,1,-90,270,0,180
58,73,30,0,-90,270,-10,205
58,74,25,0,-90,265,-10,205
58,75,36,1,-90,275,-10,205
58,76,24,0,-95,275,-10,205
58,77,27,1,-95,290,-15,205
58,78,15,1,-95,295,-15,205
58,79,10,0,-105,305,-15,205
58,80,8,0,-105,310,-25,205
58,81,22,1,-105,315,-35,205
58,82,37,1,-95,315,-35,205
58,83,47,0,-95,315,-35,220
58,84,11,1,-90,315,-35,220
58,85,28,1,-80,315,-35,220
58,86,12,1,-75,315,-35,220
58,87,3,0,-60,315,-40,220
58,88,4,1,-50,315,-40,220
58,89,36,0,-50,310,-40,235
58,90,23,1,-50,315,-45,235
58,91,23,1,-50,320,-50,235
58,92,8,1,-65,320,-50,245
58,93,30,0,-65,320,-60,270
58,94,37,1,-55,320,-60,270
58,95,44,1,-50,320,-60,270
58,96,5,1,-45,320,-70,270
58,97,17,1,-75,320,-55,270
58,98,4,0,-90,335,-55,270
58,99,13,0,-90,335,-55,290
59,0,42,0,35,50,50,65
59,1,2,1,40,50,40,65
59,2,21,0,30,50,60,65
59,3,30,0,30,50,50,90
59,4,12,1,35,50,50,90
59,5,5,0,25,50,55,90
59,6,7,0,10,60,55,90
59,7,36,0,10,55,55,105
59,8,36,1,10,65,55,105
59,9,48,1,10,65,55,105
59,10,27,0,20,55,55,105
59,11,15,0,35,50,55,105
59,12,37,0,20,70,55,105
59,13,24,0,15,70,55,105
59,14,14,0,15,70,55,115
59,15,23,1,15,75,50,115
59,16,11,1,20,75,50,115
59,17,27,1,20,90,45,115
59,18,13,0,20,90,45,135
59,19,2,0,10,90,65,135
59,20,42,0,-5,90,65,150
59,21,11,0,-10,90,65,150
59,22,22,1,-10,95,55,150
59,23,13,0,-10,95,55,170
59,24,23,1,-10,100,50,170
59,25,19,0,-10,100,50,170
59,26,2,1,-5,100,40,170
59,27,26,1,5,100,35,170
59,28,25,1,5,110,35,170
59,29,19,0,5,110,35,170
59,30,19,0,5,110,35,170
59,31,42,1,5,115,35,170
59,32,14,1,5,125,35,170
59,33,10,1,20,125,25,170
59,34,14,1,20,135,25,170
59,35,48,1,20,135,25,170
59,36,36,0,20,130,25,185
59,37,44,0,20,130,35,195
59,38,19,0,20,130,35,195
59,39,3,0,35,130,30,195
59,40,15,0,50,125,30,195
59,41,40,0,50,135,20,195
59,42,17,0,30,155,20,195
59,43,9,1,35,155,20,195
59,44,29,0,15,155,25,195
59,45,8,1,0,155,25,205
59,46,43,1,0,155,30,200
59,47,46,0,-10,155,30,215
59,48,11,0,-15,155,30,215
59,49,14,0,-15,155,30,225
59,50,18,1,-5,155,30,225
59,51,48,1,-5,155,30,225
59,52,6,0,5,155,25,225
59,53,6,0,15,155,20,225
59,54,14,1,15,165,20,225
59,55,28,0,-5,165,20,240
59,56,36,0,-5,160,20,255
59,57,10,1,10,160,10,255
59,58,16,1,10,160,0,255
59,59,46,0,0,160,0,270
59,60,22,1,0,165,-10,270
59,61,43,1,0,165,-5,265
59,62,24,0,-5,165,-5,265
59,63,45,0,-5,165,-5,280
59,64,6,0,5,165,-10,280
59,65,2,1,10,165,-20,280
59,66,1,1,0,165,-20,285
59,67,43,1,0,165,-15,280
59,68,26,0,-10,165,-15,290
59,69,22,1,-10,170,-25,290
59,70,30,1,-10,170,-15,290
59,71,22,1,-10,175,-25,290
59,72,15,1,-10,180,-25,290
59,73,10,1,5,180,-35,290
59,74,3,1,-5,180,-35,300
59,75,40,0,-5,190,-45,300
59,76,38,1,0,190,-45,300
59,77,25,0,0,185,-45,300
59,78,45,0,0,185,-45,315
59,79,21,1,5,185,-55,315
59,80,5,0,-5,185,-50,315
59,81,27,0,5,175,-50,315
59,82,39,0,-5,190,-50,315
59,83,22,1,-5,195,-60,315
59,84,29,0,-25,195,-55,315
59,85,18,0,-55,195,-55,345
59,86,8,0,-55,200,-65,345
59,87,45,0,-55,200,-65,360
59,88,13,1,-50,205,-65,360
59,89,9,1,-45,205,-65,360
59,90,14,1,-45,215,-65,360
59,91,19,1,-45,215,-65,360
59,92,16,0,-60,225,-65,360
59,93,11,0,-65,225,-65,360
59,94,39,0,-75,240,-65,360
59,95,18,0,-105,240,-65,390
59,96,1,0,-95,240,-75,390
59,97,28,1,-85,240,-75,390
59,98,46,1,-80,240,-75,390
59,99,2,0,-90,240,-55,390
60,0,39,0,40,65,50,50
60,1,18,0,10,65,50,80
60,2,41,1,15,55,50,80
60,3,28,0,-5,55,50,95
60,4,20,0,-15,55,65,95
60,5,38,0,-25,65,65,95
60,6,27,0,-15,55,65,95
60,7,21,0,-25,55,85,95
60,8,16,1,-25,55,75,95
60,9,18,0,-55,55,75,125
60,10,48,1,-55,55,75,125
60,11,4,0,-70,70,75,125
60,12,14,1,-70,80,75,125
60,13,15,1,-70,85,75,125
60,14,37,0,-85,105,75,125
60,15,30,0,-85,105,65,150
60,16,27,1,-85,120,60,150
60,17,37,1,-75,120,60,150
60,18,10,0,-85,130,60,150
60,19,12,1,-80,130,60,150
60,20,12,0,-85,140,60,150
60,21,4,1,-75,140,60,150
60,22,13,0,-75,140,60,170
60,23,13,0,-75,140,60,190
60,24,48,1,-75,140,60,190
60,25,41,0,-85,155,60,190
60,26,42,1,-85,160,60,190
60,27,11,1,-80,160,60,190
60,28,41,0,-90,175,60,190
60,29,44,1,-85,175,60,190
60,30,30,1,-85,175,70,190
60,31,3,0,-70,175,65,190
60,32,44,0,-70,175,75,200
60,33,46,0,-80,175,75,215
60,34,39,1,-75,175,75,215
60,35,6,1,-85,175,75,225
60,36,46,0,-95,175,75,240
60,37,41,1,-90,165,75,240
60,38,27,1,-90,180,70,240
60,39,30,1,-90,180,80,240
60,40,9,0,-100,180,80,245
60,41,7,1,-95,180,80,245
60,42,8,0,-95,185,70,245
60,43,15,1,-95,190,70,245
60,44,37,0,-110,210,70,245
60,45,15,0,-95,205,70,245
60,46,21,0,-105,205,90,245
60,47,20,0,-115,205,105,245
60,48,44,0,-115,205,115,255
60,49,13,1,-110,210,115,255
60,50,4,0,-125,225,115,255
60,51,10,1,-110,225,105,255
60,52,13,1,-105,230,105,255
60,53,14,0,-105,230,105,265
60,54,24,1,-100,230,105,265
60,55,4,0,-115,245,105,265
60,56,10,0,-125,255,105,265
60,57,43,0,-105,255,95,265
60,58,43,1,-105,255,100,260
60,59,41,1,-100,245,100,260
60,60,25,0,-100,240,100,260
60,61,39,0,-110,255,100,260
60,62,1,1,-120,255,100,265
60,63,22,0,-130,255,110,265
60,64,38,1,-125,255,110,265
60,65,14,0,-125,255,110,275
60,66,38,0,-135,265,110,275
60,67,39,0,-145,280,110,275
60,68,22,0,-155,280,120,275
60,69,14,1,-155,290,120,275
60,70,24,1,-150,290,120,275
60,71,17,1,-180,290,135,275
60,72,14,0,-180,290,135,285
60,73,23,0,-190,290,135,295
60,74,18,0,-220,290,135,325
60,75,37,0,-235,310,135,325
60,76,19,1,-235,310,135,325
60,77,23,1,-235,315,130,325
60,78,21,1,-230,315,120,325
60,79,6,0,-220,315,115,325
60,80,46,1,-215,315,115,325
60,81,24,1,-210,315,115,325
60,82,19,0,-210,315,115,325
60,83,39,0,-220,330,115,325
60,84,44,1,-215,330,115,325
60,85,12,1,-210,330,115,325
60,86,8,1,-225,330,115,335
60,87,9,0,-235,330,115,340
60,88,43,1,-235,330,120,335
60,89,16,0,-250,340,120,335
60,90,48,1,-250,340,120,335
60,91,22,0,-260,340,130,335
60,92,2,1,-255,340,120,335
60,93,42,0,-270,340,120,350
60,94,3,1,-280,340,120,360
60,95,12,0,-285,350,120,360
60,96,1,0,-275,350,110,360
60,97,17,1,-305,350,125,360
60,98,20,0,-315,350,140,360
60,99,28,0,-335,350,140,375
61,0,47,1,50,50,50,50
61,1,13,0,50,50,50,70
61,2,40,0,50,60,40,70
61,3,46,1,55,60,40,70
61,4,24,0,50,60,40,70
61,5,18,0,20,60,40,100
61,6,37,1,30,60,40,100
